LINE_ID,NAME,FROM_NODE,TO_NODE,R_PU,X_PU,B_PU,NUM_LINES
l_2114,Haymarket to Beaconsfield North,288,910,3.753869455777868e-06,0.007831319334879851,6.748591781861489e-06,1
l_2115,Surry Hills to Campbell,253,161,2.820591786305086e-07,0.0005884316237448139,5.070773710509901e-07,2
l_2117,Marrickville to Beaconsfield South,55,538,2.20398454602235e-06,0.004597950725876966,3.962256058676405e-06,3
l_2120,Granville to Guilford,950,181,5.071281001739718e-06,0.010579702205787949,9.116993996467877e-06,1
l_2121,West Parramatta to East Parramatta,186,908,1.0126276417260502e-06,0.002112542943515792,1.8204710263751343e-06,1
l_2122,North Parramatta to East Parramatta,284,908,9.653228869828262e-07,0.0020138558035348968,1.7354279840253994e-06,2
l_2124,East Parramatta to Camellia,908,537,2.0902730907292256e-06,0.004360725982468876,3.757829079599246e-06,1
l_2125,Guilford to Camellia,537,181,6.999530352597213e-06,0.014602414396963675,1.2583541748294297e-05,2
l_2126,East Parramatta to Guildford,908,181,5.938423285920746e-06,0.012388733717458236,1.0675915893371203e-05,1
l_2127,West Parramatta to Guildford,186,181,5.345687850784265e-06,0.011152169545918378,9.610314243259679e-06,1
l_2128,Rookwood to Holroyd,187,248,1.9647888052256586e-06,0.0046357713132071056,0.00012199991890408434,2
l_2130,Guildford to Holroyd,187,181,3.827608360602941e-06,0.007985153376764453,6.881157331348035e-06,2
l_2133,Guilford to West Wetherill,188,181,6.85830673505603e-06,0.014307793803567797,1.232965424475412e-05,1
l_2134,Greenacre Park to Bankstown,247,911,3.49195057641446e-06,0.007284904386706412,6.277722025305186e-06,1
l_2135,Greenacre Park to Potts Hill,250,247,1.7460420008270574e-06,0.0036425913691651747,3.1389809465616477e-06,2
l_2137,Sefton to Potts Hill,250,704,2.1125652709548483e-06,0.004407231910305243,3.7979052799153905e-06,1
l_2138,Rookwood Rd to Bankstown,248,911,4.5966048656321554e-06,0.009589433245639755,8.263635746022948e-06,1
l_2139,Rookwood Rd to Potts Hill,250,248,7.892228537599689e-07,0.001646476060766145,1.418840726265513e-06,2
l_2141,Bankstown to Sydney South,911,286,5.048075995524133e-06,0.010531291941130925,9.075276745484761e-06,2
l_2143,Sydney West to West Wetherill,188,712,5.522350123018814e-06,0.011520722231245454,9.927912277131636e-06,1
l_2144,Sydney West to Wetherill Park,92,712,7.970065800728395e-06,0.016627144641228664,1.4328340715445951e-05,1
l_2145,Lane Cove to Dalley St,865,397,7.851574899156179e-06,0.016379949020970324,1.4115321393917647e-05,4
l_2149,New Canterbury to Kogarah,536,252,5.189743926307983e-06,0.010826839460443924,9.329963021793508e-06,1
l_2150,Kogarag to Marrickville,252,55,6.762030814970755e-06,0.014106943059201425,1.2156572338008906e-05,1
l_2151,Homebush Bay to Mason Park,628,287,2.488847072356329e-06,0.005192230691267968,4.474373202552798e-06,1
l_2152,Alligator Creek to Mackay Ports,891,890,2.272603783803087e-05,0.047411041226339795,4.085617627217877e-05,1
l_2153,Alligator Creek to Louisa Creek,890,892,8.296105281779102e-06,0.017307327935284507,1.4914484530062231e-05,2
l_2155,Moranbah to Broadlea,843,836,2.0272044967828884e-05,0.042291523342602465,3.6444462889045133e-05,1
l_2156,Memooloo to Rolleston,959,505,2.7077493946551276e-05,0.056489045338892346,4.867909107490107e-05,1
l_2157,Callide A to Stanwell,928,222,2.2576735799415438e-05,0.05192705351802874,0.0006935111258517288,3
l_2160,Stanwell to Wycarbah,226,222,7.603704456961126e-06,0.015862841910727173,1.366970748835436e-05,1
l_2161,Gladstone North to Wiggins Island,378,904,5.065856743035481e-06,0.010568386121792938,9.107242429945562e-06,2
l_2163,Halys-S2 to Braemar,453,660,2.450404875120061e-05,0.05635992121345218,0.0007527142359441878,2
l_2165,Tarong to Halys,454,453,4.6753505567876085e-06,0.010753422493615824,0.00014361720211445423,2
l_2167,Griffin to Hays Inlet,320,731,6.748145696050615e-06,0.014077975935664662,1.21316100955712e-05,1
l_2168,Condabri North to Columboola 1,812,818,5.645512724288928e-06,0.011777663947526017,1.014933023760036e-05,2
l_2170,Orana to Columboola,816,820,3.688729767878942e-05,0.07695424972190781,6.631485641755554e-05,1
l_2171,Orana to Western Downs,813,820,1.7937188545646843e-05,0.03742054781758553,3.224692937111434e-05,1
l_2172,Condabri Central to Condabri South,817,821,1.446418408395002e-05,0.03017516879963715,2.6003268091817475e-05,2
l_2173,Condabri Central to Condabri North,818,821,1.3456505072679976e-05,0.028072949684860696,2.419169356203613e-05,2
l_2176,Columboola to Western Downs,816,813,5.289510353940977e-05,0.11034972098751736,9.509320056331138e-05,1
l_2177,Columboola to Wandoan South,816,724,1.4732909086414517e-05,0.03388605710779089,0.00045256481974932135,2
l_2179,Wandoan South to Yuleba North,724,725,8.002417431691588e-06,0.01840575900524178,0.00024581788846249553,2
l_2181,Yuleba North to Clifford Creek,725,733,1.7640130955503708e-05,0.03680082652022394,3.171288831422731e-05,2
l_2182,Yuleba North to Dinoun South,725,729,9.9262652316224e-06,0.02070816626611804,1.784513626695183e-05,1
l_2183,Wandoan South to Dinoun South,724,729,2.6007914610923683e-05,0.05425768981895123,4.675623403378708e-05,1
l_2185,Wandoan South to Woleebee Creek,726,724,9.167355941455914e-06,0.019124930336495333,1.648079233887173e-05,2
l_2188,Richlands-T187 to Algester-T161,342,727,7.502576068257904e-06,0.015651867950368,1.3487901961828922e-05,1
l_2189,Richlands to Rocklea-H16,342,174,1.1450526624290954e-05,0.02388807911509658,2.0585406814223747e-05,1
l_2190,Kumbarilla Park to Jordan,663,551,4.287486708782665e-06,0.009861326002254004,0.00013170281837461984,2
l_2191,Kumbarilla Park to Ruby Jo,664,663,1.9110911752382798e-06,0.004395557206148466,5.870481031093607e-05,2
l_2194,Ashgrove West to Kelvin Grove,108,340,3.884031054810168e-06,0.008102862354467704,6.982592326603743e-06,1
l_2195,Milton to Kelvin Grove,318,340,1.321121506245885e-06,0.0027561225869654252,2.3750718678212425e-06,1
l_2196,Swanbank E to Blackstone,115,111,4.455939052819987e-07,0.0010248770580681057,1.3687732968589235e-05,1
l_2199,Bungalora to Terranora,604,298,3.3373511078379136e-06,0.0069623791040112045,5.999787825566308e-06,1
l_2200,Cades County to Molendinar,160,314,1.0408554585422317e-05,0.021714317914680717,1.871218132748896e-05,1
l_2201,Dubbo to Dubbo West,641,642,4.531080177970679e-06,0.009452735696766426,8.145837465110257e-06,1
l_2202,Dubbo West to Narromine South,642,643,2.8874881008891876e-05,0.06023875273266053,5.1910378603844296e-05,1
l_2203,Narromine to Narromine South,643,647,3.569395681898343e-06,0.007446470301321327,6.416950469067257e-06,2
l_2204,Dubbo South to Narromine,644,647,3.49200107178336e-05,0.07285009730102991,6.277812804336156e-05,1
l_2206,Nevertire to Dubbo Tee,570,571,3.236926505015007e-07,0.0006752873381169895,5.819247543787401e-07,1
l_2218,Lakeland,614,154,0.0001349183192763135,0.28146648540263186,0.0002425520310220858,1
l_2221,Turkinje to Yalkula Tee,746,750,6.235280434899843e-08,0.00013008036854630215,1.1209596603259402e-07,1
l_2223,SOTO - TOCE,826,554,3.8661029887358865e-06,0.007869399405980127,3.435342375977296e-06,1
l_2224,MORA - BROD,836,843,2.4679593424670936e-05,0.051486547265546655,4.436821880128607e-05,1
l_2225,Bulli Creek - Waggamba,659,371,9.404002436507903e-05,0.1961862205754858,0.0001690622817528742,1
l_2252,Redbank to Redbank Power Station,50,949,8.908418385416763e-08,0.00018584735022560066,1.601528231427259e-07,1
l_2254,Queanbeyan to Fyshwick,690,691,3.5926056595897636e-06,0.007494890937467099,6.4586766576176946e-06,1
l_2255,Queanbeyan to Fyshwick,921,691,3.530795398482625e-06,0.0073659424221804905,6.347556059244112e-06,1
l_2262,Yass to Tee,804,785,3.657471243567887e-05,0.07630213464784684,6.575290022071974e-05,1
l_2263,Yass to Tee,688,785,3.740209882507724e-05,0.07802822744490423,6.724035018500221e-05,1
l_2277,Black Range to Cooma,16,18,8.932138198940465e-05,0.18634219277794886,0.00016057925070100701,1
l_2292,Evans Tee to Moruya Nth,762,769,7.000757464800974e-05,0.14604974397422027,0.00012585747813111226,1
l_2293,Batemans Bay to Evans Lane,763,762,5.1758062427035067e-05,0.10797762676506441,9.304906280172784e-05,1
l_2294,Evans Lane to Ulladulla,762,770,6.699387165494134e-06,0.013976255929791903,1.204395349949468e-05,1
l_2295,Ulladulla to Tee,764,770,6.3644639121916244e-06,0.01327753931745694,1.1441838710629902e-05,1
l_2296,Evans Lane to Shoalhaven,762,773,5.746029937083013e-05,0.11987362873212136,0.00010330037010755108,1
l_2297,Evans Lane to Tomerong,762,765,3.8016033637981116e-05,0.07930901774070147,6.83440634285687e-05,1
l_2298,Tomerong to Shoalhaven,765,773,1.4729904439625045e-05,0.030729514384528502,2.6480972026306105e-05,1
l_2299,Mt Terry to Shoalhaven,901,773,4.433623103465476e-05,0.09249420829032096,7.970632115047336e-05,1
l_2300,Mt Terry to Shoalhaven,901,773,4.442466169820565e-05,0.09267869226703368,7.986529909478774e-05,1
l_2301,Dapto to Mt Terry,901,265,8.851656406325206e-06,0.018466318229013463,1.591323736302106e-05,1
l_2302,Dapto to Mt Terry,897,265,8.650537344866716e-06,0.018046743810358992,1.5551671660930542e-05,1
l_2303,Spring Hill to Tallawarra,513,894,1.061782307600353e-05,0.0221508936655895,1.90883978241935e-05,1
l_2304,Spring Hill to Tallawarra,893,264,9.978964216360831e-06,0.020818106844226154,1.7939876891128522e-05,1
l_2305,Spring Hill to Port Kembla,895,513,4.321941766423535e-06,0.009016431316630272,7.769854820517693e-06,1
l_2306,Menai to Tee,524,525,1.7492016770765751e-06,0.00364918308312761,3.144661315957024e-06,1
l_2307,Chullora to Rookwood,416,256,2.623257511925032e-06,0.005472637638447213,4.716012182958359e-06,1
l_2308,Mason Park to Silverwater,633,287,3.909187593275766e-06,0.008155343904080745,7.027817982623217e-06,1
l_2338,Waratah West to Waratah,828,49,1.1602732943853384e-07,0.00027375775143293824,7.204501951818099e-06,1
l_2339,Tomago 132 to Medowie,465,42,1.1152134935883438e-05,0.02326557462304599,2.004896735624972e-05,1
l_2340,Kurri to Telarah,322,48,2.4002639004385137e-06,0.005663242025903898,0.00014903993773939875,1
l_2341,Armidale to Saumarez Ponds,590,589,1.820673601364047e-05,0.03798287752101125,3.273151357116517e-05,1
l_2342,Narromine South to Nyngan,645,569,0.00012508508676172458,0.2609524039133723,0.00022487414613055141,1
l_2343,Dubbo to Narromine South,641,645,3.80139863552106e-05,0.07930474670108927,6.834038288617292e-05,1
l_2344,Dubbo to Nevertire,571,641,0.00010986517551005192,0.22920063772530683,0.00019751225483313138,1
l_2345,Nevertire to Nyngan,571,569,5.7351386338689644e-05,0.11964641445510131,0.00010310456958696836,1
l_2348,Guthega to Snowy Adit,206,203,1.0955956425802954e-05,0.022856307178565065,1.9696283626433482e-05,1
l_2349,Munyang to Snowy Adit,208,203,1.1124165637772148e-05,0.023207225096600732,1.9998685006902764e-05,1
l_2350,Tuggerah to Berkeley Vale,878,176,2.942806485337109e-06,0.0061392804408683865,5.290487561304768e-06,1
l_2351,Tuggerah to Berkeley Vale,878,176,2.9461092426045265e-06,0.0061461706503313,5.296425157381283e-06,1
l_2358,Davenport to Belalie,400,584,2.874470413113894e-05,0.06611353399529973,0.0008829784917258571,1
l_2363,Mintaro to Brinkworth,868,495,4.4141563155742955e-05,0.09208809232332708,7.935635318720427e-05,1
l_2368,Brandy Hill to Stroud,466,833,4.767562249585887e-05,0.09946084397782687,8.570977706096416e-05,1
l_2370,Fairfax Lane to Tallawarra,264,34,4.071079940803899e-05,0.08493083584776016,7.318863097256332e-05,1
l_2372,Sydney South to Woonona,896,286,3.172539585055959e-05,0.06618549442330586,5.703494706877689e-05,1
l_2373,North Richmond to Wallerawang,334,94,6.614788424345957e-05,0.13799766106407002,0.00011891864468164711,1
